Code,State Code,County Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%),State,Unemployed Rate Category
CN4810500000000,48.0,105.0,"Crockett County, TX",2020.0,1546.0,1408.0,138.0,8.9,TX,High
CN4810700000000,48.0,107.0,"Crosby County, TX",2020.0,2288.0,2166.0,122.0,5.3,TX,Medium
CN4810900000000,48.0,109.0,"Culberson County, TX",2020.0,1126.0,1052.0,74.0,6.6,TX,Medium
CN4811100000000,48.0,111.0,"Dallam County, TX",2020.0,3726.0,3623.0,103.0,2.8,TX,Low
CN4811300000000,48.0,113.0,"Dallas County, TX",2020.0,1329323.0,1225658.0,103665.0,7.8,TX,Medium
CN4811500000000,48.0,115.0,"Dawson County, TX",2020.0,4565.0,4166.0,399.0,8.7,TX,High
CN4811700000000,48.0,117.0,"Deaf Smith County, TX",2020.0,8472.0,8166.0,306.0,3.6,TX,Low
CN4811900000000,48.0,119.0,"Delta County, TX",2020.0,2389.0,2257.0,132.0,5.5,TX,Medium
CN4812100000000,48.0,121.0,"Denton County, TX",2020.0,511246.0,478345.0,32901.0,6.4,TX,Medium
CN4812300000000,48.0,123.0,"DeWitt County, TX",2020.0,9175.0,8618.0,557.0,6.1,TX,Medium
CN4812500000000,48.0,125.0,"Dickens County, TX",2020.0,659.0,618.0,41.0,6.2,TX,Medium
CN4812700000000,48.0,127.0,"Dimmit County, TX",2020.0,6461.0,6049.0,412.0,6.4,TX,Medium
CN4812900000000,48.0,129.0,"Donley County, TX",2020.0,1412.0,1350.0,62.0,4.4,TX,Low
CN4813100000000,48.0,131.0,"Duval County, TX",2020.0,4823.0,4236.0,587.0,12.2,TX,High
CN4813300000000,48.0,133.0,"Eastland County, TX",2020.0,7318.0,6824.0,494.0,6.8,TX,Medium
CN4813500000000,48.0,135.0,"Ector County, TX",2020.0,82540.0,73412.0,9128.0,11.1,TX,High
CN4813700000000,48.0,137.0,"Edwards County, TX",2020.0,1234.0,1190.0,44.0,3.6,TX,Low
CN4813900000000,48.0,139.0,"Ellis County, TX",2020.0,95045.0,89362.0,5683.0,6.0,TX,Medium
CN4814100000000,48.0,141.0,"El Paso County, TX",2020.0,361398.0,331382.0,30016.0,8.3,TX,High
CN4814300000000,48.0,143.0,"Erath County, TX",2020.0,19921.0,18776.0,1145.0,5.7,TX,Medium
CN4814500000000,48.0,145.0,"Falls County, TX",2020.0,6378.0,5989.0,389.0,6.1,TX,Medium
CN4814700000000,48.0,147.0,"Fannin County, TX",2020.0,16673.0,15884.0,789.0,4.7,TX,Medium
CN4814900000000,48.0,149.0,"Fayette County, TX",2020.0,11734.0,11180.0,554.0,4.7,TX,Medium
CN4815100000000,48.0,151.0,"Fisher County, TX",2020.0,1592.0,1521.0,71.0,4.5,TX,Low
CN4815300000000,48.0,153.0,"Floyd County, TX",2020.0,2490.0,2335.0,155.0,6.2,TX,Medium
CN4815500000000,48.0,155.0,"Foard County, TX",2020.0,574.0,551.0,23.0,4.0,TX,Low
CN4815700000000,48.0,157.0,"Fort Bend County, TX",2020.0,402550.0,371808.0,30742.0,7.6,TX,Medium
CN4815900000000,48.0,159.0,"Franklin County, TX",2020.0,4808.0,4551.0,257.0,5.3,TX,Medium
CN4816100000000,48.0,161.0,"Freestone County, TX",2020.0,6311.0,5783.0,528.0,8.4,TX,High
CN4816300000000,48.0,163.0,"Frio County, TX",2020.0,9515.0,8975.0,540.0,5.7,TX,Medium
CN4816500000000,48.0,165.0,"Gaines County, TX",2020.0,9692.0,9146.0,546.0,5.6,TX,Medium
CN4816700000000,48.0,167.0,"Galveston County, TX",2020.0,163817.0,149429.0,14388.0,8.8,TX,High
CN4816900000000,48.0,169.0,"Garza County, TX",2020.0,2005.0,1868.0,137.0,6.8,TX,Medium
CN4817100000000,48.0,171.0,"Gillespie County, TX",2020.0,13218.0,12589.0,629.0,4.8,TX,Medium
CN4817300000000,48.0,173.0,"Glasscock County, TX",2020.0,802.0,773.0,29.0,3.6,TX,Low
CN4817500000000,48.0,175.0,"Goliad County, TX",2020.0,3122.0,2879.0,243.0,7.8,TX,Medium
CN4817700000000,48.0,177.0,"Gonzales County, TX",2020.0,9489.0,8975.0,514.0,5.4,TX,Medium
CN4817900000000,48.0,179.0,"Gray County, TX",2020.0,7744.0,7114.0,630.0,8.1,TX,High
CN4818100000000,48.0,181.0,"Grayson County, TX",2020.0,63891.0,60126.0,3765.0,5.9,TX,Medium
CN4818300000000,48.0,183.0,"Gregg County, TX",2020.0,56255.0,51574.0,4681.0,8.3,TX,High
CN4818500000000,48.0,185.0,"Grimes County, TX",2020.0,11063.0,10168.0,895.0,8.1,TX,High
CN4818700000000,48.0,187.0,"Guadalupe County, TX",2020.0,80569.0,75621.0,4948.0,6.1,TX,Medium
CN4818900000000,48.0,189.0,"Hale County, TX",2020.0,11695.0,10904.0,791.0,6.8,TX,Medium
CN4819100000000,48.0,191.0,"Hall County, TX",2020.0,1063.0,1001.0,62.0,5.8,TX,Medium
CN4819300000000,48.0,193.0,"Hamilton County, TX",2020.0,3728.0,3558.0,170.0,4.6,TX,Medium
CN4819500000000,48.0,195.0,"Hansford County, TX",2020.0,2471.0,2385.0,86.0,3.5,TX,Low
CN4819700000000,48.0,197.0,"Hardeman County, TX",2020.0,1701.0,1626.0,75.0,4.4,TX,Low
CN4819900000000,48.0,199.0,"Hardin County, TX",2020.0,25184.0,22932.0,2252.0,8.9,TX,High
CN4820100000000,48.0,201.0,"Harris County, TX",2020.0,2274838.0,2070430.0,204408.0,9.0,TX,High
CN4820300000000,48.0,203.0,"Harrison County, TX",2020.0,28966.0,26683.0,2283.0,7.9,TX,Medium
CN4820500000000,48.0,205.0,"Hartley County, TX",2020.0,2608.0,2556.0,52.0,2.0,TX,Low
CN4820700000000,48.0,207.0,"Haskell County, TX",2020.0,2663.0,2549.0,114.0,4.3,TX,Low
CN4820900000000,48.0,209.0,"Hays County, TX",2020.0,123296.0,115559.0,7737.0,6.3,TX,Medium
CN4821100000000,48.0,211.0,"Hemphill County, TX",2020.0,1790.0,1708.0,82.0,4.6,TX,Medium
CN4821300000000,48.0,213.0,"Henderson County, TX",2020.0,36984.0,34602.0,2382.0,6.4,TX,Medium
CN4821500000000,48.0,215.0,"Hidalgo County, TX",2020.0,359152.0,317207.0,41945.0,11.7,TX,High
CN4821700000000,48.0,217.0,"Hill County, TX",2020.0,16232.0,15208.0,1024.0,6.3,TX,Medium
CN4821900000000,48.0,219.0,"Hockley County, TX",2020.0,10637.0,9790.0,847.0,8.0,TX,Medium
CN4822100000000,48.0,221.0,"Hood County, TX",2020.0,27918.0,26073.0,1845.0,6.6,TX,Medium
CN4822300000000,48.0,223.0,"Hopkins County, TX",2020.0,17422.0,16531.0,891.0,5.1,TX,Medium
CN4822500000000,48.0,225.0,"Houston County, TX",2020.0,10052.0,9524.0,528.0,5.3,TX,Medium
CN4822700000000,48.0,227.0,"Howard County, TX",2020.0,13410.0,12319.0,1091.0,8.1,TX,High
CN4822900000000,48.0,229.0,"Hudspeth County, TX",2020.0,1844.0,1694.0,150.0,8.1,TX,High
CN4823100000000,48.0,231.0,"Hunt County, TX",2020.0,43158.0,40313.0,2845.0,6.6,TX,Medium
CN4823300000000,48.0,233.0,"Hutchinson County, TX",2020.0,8479.0,7871.0,608.0,7.2,TX,Medium
CN4823500000000,48.0,235.0,"Irion County, TX",2020.0,756.0,711.0,45.0,6.0,TX,Medium
CN4823700000000,48.0,237.0,"Jack County, TX",2020.0,3388.0,3150.0,238.0,7.0,TX,Medium
CN4823900000000,48.0,239.0,"Jackson County, TX",2020.0,7265.0,6844.0,421.0,5.8,TX,Medium
CN4824100000000,48.0,241.0,"Jasper County, TX",2020.0,12817.0,11376.0,1441.0,11.2,TX,High
CN4824300000000,48.0,243.0,"Jeff Davis County, TX",2020.0,957.0,908.0,49.0,5.1,TX,Medium
CN4824500000000,48.0,245.0,"Jefferson County, TX",2020.0,104564.0,92024.0,12540.0,12.0,TX,High
CN4824700000000,48.0,247.0,"Jim Hogg County, TX",2020.0,1872.0,1693.0,179.0,9.6,TX,High
CN4824900000000,48.0,249.0,"Jim Wells County, TX",2020.0,16080.0,13989.0,2091.0,13.0,TX,High
CN4825100000000,48.0,251.0,"Johnson County, TX",2020.0,83252.0,77847.0,5405.0,6.5,TX,Medium
CN4825300000000,48.0,253.0,"Jones County, TX",2020.0,5613.0,5216.0,397.0,7.1,TX,Medium
CN4825500000000,48.0,255.0,"Karnes County, TX",2020.0,6980.0,6541.0,439.0,6.3,TX,Medium
CN4825700000000,48.0,257.0,"Kaufman County, TX",2020.0,69207.0,64784.0,4423.0,6.4,TX,Medium
CN4825900000000,48.0,259.0,"Kendall County, TX",2020.0,22127.0,21003.0,1124.0,5.1,TX,Medium
CN4826100000000,48.0,261.0,"Kenedy County, TX",2020.0,179.0,169.0,10.0,5.6,TX,Medium
CN4826300000000,48.0,263.0,"Kent County, TX",2020.0,461.0,443.0,18.0,3.9,TX,Low
CN4826500000000,48.0,265.0,"Kerr County, TX",2020.0,21644.0,20377.0,1267.0,5.9,TX,Medium
CN4826700000000,48.0,267.0,"Kimble County, TX",2020.0,1828.0,1736.0,92.0,5.0,TX,Medium
CN4826900000000,48.0,269.0,"King County, TX",2020.0,236.0,232.0,4.0,1.7,TX,Low
CN4827100000000,48.0,271.0,"Kinney County, TX",2020.0,1307.0,1229.0,78.0,6.0,TX,Medium
CN4827300000000,48.0,273.0,"Kleberg County, TX",2020.0,13209.0,12090.0,1119.0,8.5,TX,High
CN4827500000000,48.0,275.0,"Knox County, TX",2020.0,1444.0,1363.0,81.0,5.6,TX,Medium
CN4827700000000,48.0,277.0,"Lamar County, TX",2020.0,23496.0,21983.0,1513.0,6.4,TX,Medium
CN4827900000000,48.0,279.0,"Lamb County, TX",2020.0,5192.0,4921.0,271.0,5.2,TX,Medium
CN4828100000000,48.0,281.0,"Lampasas County, TX",2020.0,9009.0,8525.0,484.0,5.4,TX,Medium
CN4828300000000,48.0,283.0,"La Salle County, TX",2020.0,3723.0,3472.0,251.0,6.7,TX,Medium
CN4828500000000,48.0,285.0,"Lavaca County, TX",2020.0,8383.0,7944.0,439.0,5.2,TX,Medium
CN4828700000000,48.0,287.0,"Lee County, TX",2020.0,9132.0,8680.0,452.0,4.9,TX,Medium
CN4828900000000,48.0,289.0,"Leon County, TX",2020.0,6073.0,5598.0,475.0,7.8,TX,Medium
CN4829100000000,48.0,291.0,"Liberty County, TX",2020.0,34302.0,30712.0,3590.0,10.5,TX,High
CN4829300000000,48.0,293.0,"Limestone County, TX",2020.0,8292.0,7700.0,592.0,7.1,TX,Medium
CN4829500000000,48.0,295.0,"Lipscomb County, TX",2020.0,1519.0,1456.0,63.0,4.1,TX,Low
CN4829700000000,48.0,297.0,"Live Oak County, TX",2020.0,5147.0,4760.0,387.0,7.5,TX,Medium
CN4829900000000,48.0,299.0,"Llano County, TX",2020.0,8436.0,7950.0,486.0,5.8,TX,Medium
CN4830100000000,48.0,301.0,"Loving County, TX",2020.0,296.0,291.0,5.0,1.7,TX,Low
CN4830300000000,48.0,303.0,"Lubbock County, TX",2020.0,156589.0,147580.0,9009.0,5.8,TX,Medium
CN4830500000000,48.0,305.0,"Lynn County, TX",2020.0,2736.0,2586.0,150.0,5.5,TX,Medium
CN4830700000000,48.0,307.0,"McCulloch County, TX",2020.0,3203.0,2961.0,242.0,7.6,TX,Medium
CN4830900000000,48.0,309.0,"McLennan County, TX",2020.0,118990.0,111569.0,7421.0,6.2,TX,Medium
CN4831100000000,48.0,311.0,"McMullen County, TX",2020.0,716.0,696.0,20.0,2.8,TX,Low
CN4831300000000,48.0,313.0,"Madison County, TX",2020.0,4460.0,4140.0,320.0,7.2,TX,Medium
CN4831500000000,48.0,315.0,"Marion County, TX",2020.0,4226.0,3874.0,352.0,8.3,TX,High
CN4831700000000,48.0,317.0,"Martin County, TX",2020.0,2551.0,2395.0,156.0,6.1,TX,Medium
CN4831900000000,48.0,319.0,"Mason County, TX",2020.0,1723.0,1627.0,96.0,5.6,TX,Medium
CN4832100000000,48.0,321.0,"Matagorda County, TX",2020.0,16454.0,14720.0,1734.0,10.5,TX,High
CN4832300000000,48.0,323.0,"Maverick County, TX",2020.0,24229.0,20559.0,3670.0,15.1,TX,High
CN4832500000000,48.0,325.0,"Medina County, TX",2020.0,21299.0,19948.0,1351.0,6.3,TX,Medium
CN4832700000000,48.0,327.0,"Menard County, TX",2020.0,861.0,817.0,44.0,5.1,TX,Medium
CN4832900000000,48.0,329.0,"Midland County, TX",2020.0,98346.0,90423.0,7923.0,8.1,TX,High
CN4833100000000,48.0,331.0,"Milam County, TX",2020.0,9665.0,8970.0,695.0,7.2,TX,Medium
CN4833300000000,48.0,333.0,"Mills County, TX",2020.0,1875.0,1798.0,77.0,4.1,TX,Low
CN4833500000000,48.0,335.0,"Mitchell County, TX",2020.0,2338.0,2153.0,185.0,7.9,TX,Medium
CN4833700000000,48.0,337.0,"Montague County, TX",2020.0,9047.0,8446.0,601.0,6.6,TX,Medium
CN4833900000000,48.0,339.0,"Montgomery County, TX",2020.0,289558.0,267945.0,21613.0,7.5,TX,Medium
CN4834100000000,48.0,341.0,"Moore County, TX",2020.0,10543.0,10148.0,395.0,3.7,TX,Low
CN4834300000000,48.0,343.0,"Morris County, TX",2020.0,4846.0,4301.0,545.0,11.2,TX,High
CN4834500000000,48.0,345.0,"Motley County, TX",2020.0,431.0,412.0,19.0,4.4,TX,Low
CN4834700000000,48.0,347.0,"Nacogdoches County, TX",2020.0,27784.0,25955.0,1829.0,6.6,TX,Medium
CN4834900000000,48.0,349.0,"Navarro County, TX",2020.0,23259.0,21818.0,1441.0,6.2,TX,Medium
CN4835100000000,48.0,351.0,"Newton County, TX",2020.0,4970.0,4415.0,555.0,11.2,TX,High
CN4835300000000,48.0,353.0,"Nolan County, TX",2020.0,7042.0,6664.0,378.0,5.4,TX,Medium
CN4835500000000,48.0,355.0,"Nueces County, TX",2020.0,164180.0,149531.0,14649.0,8.9,TX,High
CN4835700000000,48.0,357.0,"Ochiltree County, TX",2020.0,4021.0,3786.0,235.0,5.8,TX,Medium
CN4835900000000,48.0,359.0,"Oldham County, TX",2020.0,892.0,857.0,35.0,3.9,TX,Low
CN4836100000000,48.0,361.0,"Orange County, TX",2020.0,35658.0,31878.0,3780.0,10.6,TX,High
CN4836300000000,48.0,363.0,"Palo Pinto County, TX",2020.0,13148.0,12222.0,926.0,7.0,TX,Medium
CN4836500000000,48.0,365.0,"Panola County, TX",2020.0,9385.0,8596.0,789.0,8.4,TX,High
CN4836700000000,48.0,367.0,"Parker County, TX",2020.0,69418.0,65376.0,4042.0,5.8,TX,Medium
CN4836900000000,48.0,369.0,"Parmer County, TX",2020.0,4838.0,4714.0,124.0,2.6,TX,Low
CN4837100000000,48.0,371.0,"Pecos County, TX",2020.0,6393.0,5865.0,528.0,8.3,TX,High
CN4837300000000,48.0,373.0,"Polk County, TX",2020.0,18323.0,16708.0,1615.0,8.8,TX,High
CN4837500000000,48.0,375.0,"Potter County, TX",2020.0,53070.0,50128.0,2942.0,5.5,TX,Medium
CN4837700000000,48.0,377.0,"Presidio County, TX",2020.0,3192.0,2717.0,475.0,14.9,TX,High
CN4837900000000,48.0,379.0,"Rains County, TX",2020.0,5984.0,5702.0,282.0,4.7,TX,Medium
CN4838100000000,48.0,381.0,"Randall County, TX",2020.0,72890.0,69640.0,3250.0,4.5,TX,Low
CN4838300000000,48.0,383.0,"Reagan County, TX",2020.0,1799.0,1623.0,176.0,9.8,TX,High
CN4838500000000,48.0,385.0,"Real County, TX",2020.0,1080.0,1010.0,70.0,6.5,TX,Medium
CN4838700000000,48.0,387.0,"Red River County, TX",2020.0,5095.0,4770.0,325.0,6.4,TX,Medium
CN4838900000000,48.0,389.0,"Reeves County, TX",2020.0,8785.0,8153.0,632.0,7.2,TX,Medium
CN4839100000000,48.0,391.0,"Refugio County, TX",2020.0,3038.0,2787.0,251.0,8.3,TX,High
CN4839300000000,48.0,393.0,"Roberts County, TX",2020.0,401.0,383.0,18.0,4.5,TX,Low
CN4839500000000,48.0,395.0,"Robertson County, TX",2020.0,7294.0,6825.0,469.0,6.4,TX,Medium
CN4839700000000,48.0,397.0,"Rockwall County, TX",2020.0,54536.0,51302.0,3234.0,5.9,TX,Medium
CN4839900000000,48.0,399.0,"Runnels County, TX",2020.0,4519.0,4296.0,223.0,4.9,TX,Medium
CN4840100000000,48.0,401.0,"Rusk County, TX",2020.0,21911.0,20299.0,1612.0,7.4,TX,Medium
CN4840300000000,48.0,403.0,"Sabine County, TX",2020.0,3891.0,3469.0,422.0,10.8,TX,High
CN4840500000000,48.0,405.0,"San Augustine County, TX",2020.0,3014.0,2724.0,290.0,9.6,TX,High
CN4840700000000,48.0,407.0,"San Jacinto County, TX",2020.0,11587.0,10646.0,941.0,8.1,TX,High
CN4840900000000,48.0,409.0,"San Patricio County, TX",2020.0,29355.0,26353.0,3002.0,10.2,TX,High
CN4841100000000,48.0,411.0,"San Saba County, TX",2020.0,2185.0,2072.0,113.0,5.2,TX,Medium
CN4841300000000,48.0,413.0,"Schleicher County, TX",2020.0,1208.0,1124.0,84.0,7.0,TX,Medium
CN4841500000000,48.0,415.0,"Scurry County, TX",2020.0,6200.0,5689.0,511.0,8.2,TX,High
CN4841700000000,48.0,417.0,"Shackelford County, TX",2020.0,1773.0,1679.0,94.0,5.3,TX,Medium
CN4841900000000,48.0,419.0,"Shelby County, TX",2020.0,11194.0,10428.0,766.0,6.8,TX,Medium
CN4842100000000,48.0,421.0,"Sherman County, TX",2020.0,1301.0,1261.0,40.0,3.1,TX,Low
CN4842300000000,48.0,423.0,"Smith County, TX",2020.0,108049.0,100705.0,7344.0,6.8,TX,Medium
CN4842500000000,48.0,425.0,"Somervell County, TX",2020.0,4262.0,3983.0,279.0,6.5,TX,Medium
CN4842700000000,48.0,427.0,"Starr County, TX",2020.0,26050.0,21481.0,4569.0,17.5,TX,High
CN4842900000000,48.0,429.0,"Stephens County, TX",2020.0,4015.0,3770.0,245.0,6.1,TX,Medium
CN4843100000000,48.0,431.0,"Sterling County, TX",2020.0,557.0,521.0,36.0,6.5,TX,Medium
CN4843300000000,48.0,433.0,"Stonewall County, TX",2020.0,570.0,541.0,29.0,5.1,TX,Medium
CN4843500000000,48.0,435.0,"Sutton County, TX",2020.0,1210.0,1091.0,119.0,9.8,TX,High
CN4843700000000,48.0,437.0,"Swisher County, TX",2020.0,2512.0,2381.0,131.0,5.2,TX,Medium
CN4843900000000,48.0,439.0,"Tarrant County, TX",2020.0,1075554.0,995932.0,79622.0,7.4,TX,Medium
CN4844100000000,48.0,441.0,"Taylor County, TX",2020.0,65896.0,62293.0,3603.0,5.5,TX,Medium
CN4844300000000,48.0,443.0,"Terrell County, TX",2020.0,379.0,362.0,17.0,4.5,TX,Low
CN4844500000000,48.0,445.0,"Terry County, TX",2020.0,4796.0,4444.0,352.0,7.3,TX,Medium
CN4844700000000,48.0,447.0,"Throckmorton County, TX",2020.0,636.0,606.0,30.0,4.7,TX,Medium
CN4844900000000,48.0,449.0,"Titus County, TX",2020.0,13219.0,12328.0,891.0,6.7,TX,Medium
CN4845100000000,48.0,451.0,"Tom Green County, TX",2020.0,53580.0,50179.0,3401.0,6.3,TX,Medium
CN4845300000000,48.0,453.0,"Travis County, TX",2020.0,734290.0,687548.0,46742.0,6.4,TX,Medium
CN4845500000000,48.0,455.0,"Trinity County, TX",2020.0,5291.0,4860.0,431.0,8.1,TX,High
CN4845700000000,48.0,457.0,"Tyler County, TX",2020.0,7334.0,6608.0,726.0,9.9,TX,High
CN4845900000000,48.0,459.0,"Upshur County, TX",2020.0,17468.0,16121.0,1347.0,7.7,TX,Medium
CN4846100000000,48.0,461.0,"Upton County, TX",2020.0,1808.0,1705.0,103.0,5.7,TX,Medium
CN4846300000000,48.0,463.0,"Uvalde County, TX",2020.0,11266.0,10541.0,725.0,6.4,TX,Medium
CN4846500000000,48.0,465.0,"Val Verde County, TX",2020.0,21464.0,19672.0,1792.0,8.3,TX,High
CN4846700000000,48.0,467.0,"Van Zandt County, TX",2020.0,26006.0,24405.0,1601.0,6.2,TX,Medium
CN4846900000000,48.0,469.0,"Victoria County, TX",2020.0,40803.0,37401.0,3402.0,8.3,TX,High
CN4847100000000,48.0,471.0,"Walker County, TX",2020.0,23982.0,22258.0,1724.0,7.2,TX,Medium
CN4847300000000,48.0,473.0,"Waller County, TX",2020.0,24376.0,22518.0,1858.0,7.6,TX,Medium
CN4847500000000,48.0,475.0,"Ward County, TX",2020.0,6143.0,5560.0,583.0,9.5,TX,High
CN4847700000000,48.0,477.0,"Washington County, TX",2020.0,15179.0,14320.0,859.0,5.7,TX,Medium
CN4847900000000,48.0,479.0,"Webb County, TX",2020.0,115773.0,105964.0,9809.0,8.5,TX,High
CN4848100000000,48.0,481.0,"Wharton County, TX",2020.0,21268.0,19822.0,1446.0,6.8,TX,Medium
CN4848300000000,48.0,483.0,"Wheeler County, TX",2020.0,2185.0,2052.0,133.0,6.1,TX,Medium
CN4848500000000,48.0,485.0,"Wichita County, TX",2020.0,55338.0,51659.0,3679.0,6.6,TX,Medium
CN4848700000000,48.0,487.0,"Wilbarger County, TX",2020.0,4894.0,4607.0,287.0,5.9,TX,Medium
CN4848900000000,48.0,489.0,"Willacy County, TX",2020.0,6584.0,5795.0,789.0,12.0,TX,High
CN4849100000000,48.0,491.0,"Williamson County, TX",2020.0,323000.0,304159.0,18841.0,5.8,TX,Medium
CN4849300000000,48.0,493.0,"Wilson County, TX",2020.0,24370.0,22973.0,1397.0,5.7,TX,Medium
CN4849500000000,48.0,495.0,"Winkler County, TX",2020.0,3961.0,3587.0,374.0,9.4,TX,High
CN4849700000000,48.0,497.0,"Wise County, TX",2020.0,32090.0,29988.0,2102.0,6.6,TX,Medium
CN4849900000000,48.0,499.0,"Wood County, TX",2020.0,17815.0,16633.0,1182.0,6.6,TX,Medium
CN4850100000000,48.0,501.0,"Yoakum County, TX",2020.0,3501.0,3081.0,420.0,12.0,TX,High
CN4850300000000,48.0,503.0,"Young County, TX",2020.0,7724.0,7316.0,408.0,5.3,TX,Medium
CN4850500000000,48.0,505.0,"Zapata County, TX",2020.0,4664.0,4093.0,571.0,12.2,TX,High
CN4850700000000,48.0,507.0,"Zavala County, TX",2020.0,3388.0,2904.0,484.0,14.3,TX,High
CN4900100000000,49.0,1.0,"Beaver County, UT",2020.0,2845.0,2728.0,117.0,4.1,UT,Low
CN4900300000000,49.0,3.0,"Box Elder County, UT",2020.0,26695.0,25502.0,1193.0,4.5,UT,Low
CN4900500000000,49.0,5.0,"Cache County, UT",2020.0,66025.0,64038.0,1987.0,3.0,UT,Low
CN4900700000000,49.0,7.0,"Carbon County, UT",2020.0,8620.0,8156.0,464.0,5.4,UT,Medium
CN4900900000000,49.0,9.0,"Daggett County, UT",2020.0,413.0,394.0,19.0,4.6,UT,Medium
CN4901100000000,49.0,11.0,"Davis County, UT",2020.0,176601.0,169150.0,7451.0,4.2,UT,Low
CN4901300000000,49.0,13.0,"Duchesne County, UT",2020.0,7854.0,7227.0,627.0,8.0,UT,Medium
CN4901500000000,49.0,15.0,"Emery County, UT",2020.0,4411.0,4198.0,213.0,4.8,UT,Medium
CN4901700000000,49.0,17.0,"Garfield County, UT",2020.0,2659.0,2382.0,277.0,10.4,UT,High
CN4901900000000,49.0,19.0,"Grand County, UT",2020.0,6256.0,5653.0,603.0,9.6,UT,High
CN4902100000000,49.0,21.0,"Iron County, UT",2020.0,25328.0,24156.0,1172.0,4.6,UT,Medium
CN4902300000000,49.0,23.0,"Juab County, UT",2020.0,5856.0,5678.0,178.0,3.0,UT,Low
CN4902500000000,49.0,25.0,"Kane County, UT",2020.0,3884.0,3673.0,211.0,5.4,UT,Medium
CN4902700000000,49.0,27.0,"Millard County, UT",2020.0,6040.0,5840.0,200.0,3.3,UT,Low
CN4902900000000,49.0,29.0,"Morgan County, UT",2020.0,5674.0,5480.0,194.0,3.4,UT,Low
CN4903100000000,49.0,31.0,"Piute County, UT",2020.0,482.0,452.0,30.0,6.2,UT,Medium
CN4903300000000,49.0,33.0,"Rich County, UT",2020.0,1165.0,1124.0,41.0,3.5,UT,Low
CN4903500000000,49.0,35.0,"Salt Lake County, UT",2020.0,645065.0,611284.0,33781.0,5.2,UT,Medium
CN4903700000000,49.0,37.0,"San Juan County, UT",2020.0,5510.0,4934.0,576.0,10.5,UT,High
CN4903900000000,49.0,39.0,"Sanpete County, UT",2020.0,12782.0,12290.0,492.0,3.8,UT,Low
CN4904100000000,49.0,41.0,"Sevier County, UT",2020.0,9920.0,9489.0,431.0,4.3,UT,Low
CN4904300000000,49.0,43.0,"Summit County, UT",2020.0,24686.0,22866.0,1820.0,7.4,UT,Medium
CN4904500000000,49.0,45.0,"Tooele County, UT",2020.0,36136.0,34394.0,1742.0,4.8,UT,Medium
CN4904700000000,49.0,47.0,"Uintah County, UT",2020.0,13509.0,12227.0,1282.0,9.5,UT,High
CN4904900000000,49.0,49.0,"Utah County, UT",2020.0,317287.0,304982.0,12305.0,3.9,UT,Low
CN4905100000000,49.0,51.0,"Wasatch County, UT",2020.0,16505.0,15417.0,1088.0,6.6,UT,Medium
CN4905300000000,49.0,53.0,"Washington County, UT",2020.0,80243.0,75839.0,4404.0,5.5,UT,Medium
CN4905500000000,49.0,55.0,"Wayne County, UT",2020.0,1450.0,1339.0,111.0,7.7,UT,Medium
CN4905700000000,49.0,57.0,"Weber County, UT",2020.0,130298.0,123855.0,6443.0,4.9,UT,Medium
CN5000100000000,50.0,1.0,"Addison County, VT",2020.0,20445.0,19508.0,937.0,4.6,VT,Medium
CN5000300000000,50.0,3.0,"Bennington County, VT",2020.0,17631.0,16477.0,1154.0,6.5,VT,Medium
CN5000500000000,50.0,5.0,"Caledonia County, VT",2020.0,14506.0,13641.0,865.0,6.0,VT,Medium
CN5000700000000,50.0,7.0,"Chittenden County, VT",2020.0,95839.0,91326.0,4513.0,4.7,VT,Medium
CN5000900000000,50.0,9.0,"Essex County, VT",2020.0,2701.0,2496.0,205.0,7.6,VT,Medium
CN5001100000000,50.0,11.0,"Franklin County, VT",2020.0,27264.0,25870.0,1394.0,5.1,VT,Medium
CN5001300000000,50.0,13.0,"Grand Isle County, VT",2020.0,4068.0,3831.0,237.0,5.8,VT,Medium
CN5001500000000,50.0,15.0,"Lamoille County, VT",2020.0,13855.0,12787.0,1068.0,7.7,VT,Medium
CN5001700000000,50.0,17.0,"Orange County, VT",2020.0,15819.0,14990.0,829.0,5.2,VT,Medium
CN5001900000000,50.0,19.0,"Orleans County, VT",2020.0,13051.0,12056.0,995.0,7.6,VT,Medium
CN5002100000000,50.0,21.0,"Rutland County, VT",2020.0,30193.0,28158.0,2035.0,6.7,VT,Medium
CN5002300000000,50.0,23.0,"Washington County, VT",2020.0,33870.0,32218.0,1652.0,4.9,VT,Medium
CN5002500000000,50.0,25.0,"Windham County, VT",2020.0,21608.0,20154.0,1454.0,6.7,VT,Medium
CN5002700000000,50.0,27.0,"Windsor County, VT",2020.0,28909.0,27198.0,1711.0,5.9,VT,Medium
CN5100100000000,51.0,1.0,"Accomack County, VA",2020.0,15893.0,14824.0,1069.0,6.7,VA,Medium
CN5100300000000,51.0,3.0,"Albemarle County, VA",2020.0,55996.0,52894.0,3102.0,5.5,VA,Medium
CN5100500000000,51.0,5.0,"Alleghany County, VA",2020.0,6753.0,6297.0,456.0,6.8,VA,Medium
CN5100700000000,51.0,7.0,"Amelia County, VA",2020.0,6079.0,5714.0,365.0,6.0,VA,Medium
CN5100900000000,51.0,9.0,"Amherst County, VA",2020.0,14636.0,13793.0,843.0,5.8,VA,Medium
